バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,最終プレー日時
9th style,Abyss -The Heavens Remix-,TRANCE CORE,dj TAKA Remixed by Ryu☆,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,ACT,RAVE,RAM,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,BAD BOY BASS!! (dj Remo-con MIX),NRG,Y&Co.,1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,1778,874,30,3,FULLCOMBO CLEAR,AAA,2018-12-22 08:44
9th style,bag,SPIRITUAL,Reven-G,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,BRIGHTNESS DARKNESS,ROCOCO TEK,SPARKER,0,3,0,0,0,---,CLEAR,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,Cradle,HEALIN' HARDCORE,positive MA feat.akino,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,Distress,MIXTURE,dj TAKA Remixed by TaQ,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2018-11-24 08:28
9th style,e-motion 2003 -romantic extra-,TRANCE,e.o.s. Remixed by dj TAKA,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,Golden Horn,TURKISH PIANO'N'BASS,Osamu Kubota,0,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,HYPER EUROBEAT (2DX style),EUROBEAT,NAOKI feat.PAULA TERRY,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,I Was The One (80's EUROBEAT STYLE),EUROBEAT,good-cool Remixed by NAOKI,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,Karma,DRUM'N'BASS,TaQ,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,Let The Snow Paint Me -Y&Co. Remix-,TRANCE,Sana Remixed by Y&Co.,0,5,0,0,0,---,EASY CLEAR,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,lights,SOUL,flare,1,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,8,1654,749,156,2,FULLCOMBO CLEAR,AAA,2018-12-06 19:24
9th style,lower world,TECHNO,D.J.SETUP,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,Make A Difference,GOSPEL,Lala Moore with CoCoRo*Co,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2157,1018,121,9,HARD CLEAR,AAA,2018-12-15 09:03
9th style,MARIA (I believe... ),EUROBEAT,NAOKI feat.PAULA TERRY,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,moon_child,POST ROCK,少年ラジオ,3,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2471,1182,107,8,HARD CLEAR,AAA,2018-12-22 13:48
9th style,one or eight,HARDCORE RAVE,sampling masters AYA,1,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2135,998,139,23,HARD CLEAR,AAA,2019-01-03 14:34
9th style,quasar,TRANCE,OutPhase,3,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2278,1118,42,0,FULLCOMBO CLEAR,AAA,2019-01-03 13:35
9th style,Quickening,PSYCHEDELIC,dj TAKA,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,Really Love,R&B,大部真由美,1,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,HARD CLEAR,---,10,1654,760,134,2,HARD CLEAR,AAA,2019-01-12 11:01
9th style,RISLIM -Remix-,ELECTRO 2 STEP,ric Remixed by Hisashi Nawata,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,rottel-the-Mercury,GABBA,sampling masters MEGA,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,SNOW,DRUM'N'BASS,RAM,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
9th style,STAR FIELD,TRANCE,SADA,0,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,Sweet Sweet Magic,HAPPY HARDCORE,jun,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,SWEETEST SAVAGE,HIP HOP,ASLETICS,2,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1760,836,88,2,HARD CLEAR,AAA,2019-01-19 09:27
9th style,ライオン好き,ボデー,AKIRA YAMAOKA,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
9th style,真夏の花・真夏の夢,HOUSE,Sana,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
10th style,1st Samurai,お江戸テクノ,sampling masters MEGA,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,ALIEN TEMPLE,PSYCHEDELIC TRANCE,PINK PONG,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,ASTRAL VOYAGE,DREAM TECHNO,EeL,1,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,1816,857,102,11,FULLCOMBO CLEAR,AAA,2018-12-09 10:11
10th style,BABY LOVE,ITALO POP,Noria,0,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,Back Into The Light,2STEP POP TRANCE,Sota Fujimori,0,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
10th style,Boundary,ROCOCO TEK,SPARKER,1,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,9,2008,978,52,3,FULLCOMBO CLEAR,AAA,2018-12-15 09:33
10th style,CARRY ON NIGHT (English version),EUROBEAT,platoniX (EURO style),1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,1996,968,60,6,HARD CLEAR,AAA,2018-12-30 13:03
10th style,Daisuke,EUROBEAT,Y&Co.,1,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,2285,1092,101,7,FULLCOMBO CLEAR,AAA,2019-01-03 09:13
10th style,Debtty Daddy,ETHNO HARDCORE,sampling masters AYA,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,desolation,PIANO BALLADE,Mr.T,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,DoLL,HYPER J-POP FOUR,ＴЁЯＲＡ,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
10th style,EXE,ELECTROSHOCK,Mr.T,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
10th style,Feedback,BREAK BEATS,Audio Highs,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,FEEL IT,DRUM'N'BASS,RAM,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,Freezing atmosphere,NATURAL SOUND,Twin AmadeuS,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,GHOST REVIVAL,GOA TRANCE,L.E.D.,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,GRADIUS -FULL SPEED-,GAME MUSIC,Mr.T,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,HIGH,RAVE,RAM,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,2018-11-24 08:28
10th style,Innocent Walls,TECHNO,TaQ,0,8,0,0,0,---,EASY CLEAR,---,12,0,0,0,---,CLEAR,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,Love Is Eternity,TRANCE,kors k,3,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2345,1131,83,2,FULLCOMBO CLEAR,AAA,2019-01-12 09:09
10th style,LOW,RAVE,RAM,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,2018-11-24 08:28
10th style,Lucy,DANCE POP,ELE BLOCK,1,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2259,1096,67,9,FULLCOMBO CLEAR,AAA,2019-01-03 13:22
10th style,Narcissus At Oasis,ARTCORE,Ryu☆,0,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
10th style,No.13,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.,1,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,HARD CLEAR,---,11,3080,1481,118,6,FULLCOMBO CLEAR,AAA,2019-01-03 10:34
10th style,One More Lovely,HAPPY,Risk Junk,2,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,2609,1210,189,15,HARD CLEAR,AAA,2019-02-10 11:33
10th style,pandora,TRANCE,dj TAKA feat.Tomomi,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,rainbow rainbow,HAPPY HARDCORE,Ryu☆,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
10th style,Rise'n Beauty,TRANCE,Sota feat. Cyborg Akemi,1,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,2123,1031,61,1,FULLCOMBO CLEAR,AAA,2019-01-19 09:01
10th style,SHOOTING STAR,J-POP,小坂りゆ,0,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
10th style,SPACE FIGHT,戦艦テクノ,AKIRA YAMAOKA,0,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
10th style,システムロマンス,ムートラ(ムードトランス),ヒロシ＆チー子,1,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,2001,982,37,2,FULLCOMBO CLEAR,AAA,2019-02-10 08:05
10th style,雪月花,HARD HOUSE,Ryu☆,1,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2446,1175,96,13,HARD CLEAR,AAA,2018-12-15 14:02
IIDX RED,AA,RENAISSANCE,D.J.Amuro,6,5,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3490,1697,96,14,HARD CLEAR,AAA,2019-02-10 11:10
IIDX RED,AGEHA,HAPPY HARDCORE,Ryu☆,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,ANDROMEDA,PSYCHEDELIC GOA TRANCE,Sota Fujimori,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,2780,1347,86,11,FULLCOMBO CLEAR,AAA,2019-01-03 09:10
IIDX RED,awakening,TRANCE,AKIRA YAMAOKA,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,Be quiet,HARD DANCE,Ryu☆,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
IIDX RED,BLOCKS,TRANCE,SPARKER,3,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,1910,914,82,2,FULLCOMBO CLEAR,AAA,2019-02-10 08:45
IIDX RED,BREATH,ROCOCO TEK,SPARKER,0,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,Click Again,CLICK HOUSE,dj REMO-CON,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
IIDX RED,Close my Eyes for Me,AMERICA,D-crew feat.DENNIS GUNN(DJ Yoshitaka SCRATCHING),0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
IIDX RED,D.A.N.C.E.!,J-POP,DJ Yoshitaka feat.星野奏子,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,Don't be afraid myself,J-POP,platoniX with ray.D,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,earth scape,PIANO BALLAD,dj TAKA,0,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,FAKE TIME,HARD ROCK,dj REMO-CON,0,5,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
IIDX RED,Fly Away To India,DANCE POP,Baby Weapon feat.KAJIL,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,7,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
IIDX RED,GENOCIDE,DRUM'N'BASS,dj Killer,1,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,2312,1100,112,7,HARD CLEAR,AAA,2019-01-26 11:27
IIDX RED,gigadelic,NUSTYLE GABBA,teranoid feat.MC Natsack,1,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,12,2409,1134,141,24,HARD CLEAR,AAA,2019-01-19 10:14
IIDX RED,HORIZON,HAPPY HARDCORE,LIA,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,KEY,BEAT ROCK,colors,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,NEBULA GRASPER,PSYCHEDELIC TRANCE,L.E.D.,1,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,10,2422,1182,58,0,FULLCOMBO CLEAR,AAA,2018-11-24 10:15
IIDX RED,Raspberry Heart(English version),COLORFUL HARDCORE,jun feat. PAULA TERRY,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,RED ZONE,SPEED RAVE,Tatsh&NAOKI,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,2267,1085,97,0,FULLCOMBO CLEAR,AAA,2019-01-26 12:46
IIDX RED,RESONATE 1794,HARD SONATA,KOHTA,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,Secret of Love,DRUM'N'BASS,D.J.SWAN,0,5,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,SPEEDY CAT,EUROBEAT,Y&Co.,1,5,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,CLEAR,---,9,2004,977,50,2,FULLCOMBO CLEAR,AAA,2018-12-15 08:46
IIDX RED,Sphere,MEDIEVAL CHOIR,Tatsh feat. K.Nayuki,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,spiral galaxy,PSYCHEDELIC TECHNO,D.J.SETUP,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,spiral galaxy†,PSYCHEDELIC TECHNO,D.J.SETUP,0,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
IIDX RED,The Hope of Tomorrow,CYBORG TRANCE,Sota Fujimori,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,Wonder Bullfighter,NATURAL SOUND,Twin AmadeuS,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
IIDX RED,ピアノ協奏曲第１番”蠍火”,DIRGE,virkato,4,5,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,2505,1131,243,25,HARD CLEAR,AA,2019-02-10 11:02
IIDX RED,大桟橋,JAPAN,ウッチーズ,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
IIDX RED,太陽～T・A・I・Y・O～,CYBER J-EURO,NAOKI feat.星野奏子,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
IIDX RED,ＵＬＴｉＭΛＴＥ,HYPER J-POP FIVE,ＴЁЯＲＡ,1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,1975,970,35,1,HARD CLEAR,AAA,2018-12-30 13:05
HAPPY SKY,100％ minimoo-G,SYNTHETIC PROGRESSIVE ROCK,Sota Fujimori,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
HAPPY SKY,Agnus Dei,GOTHIC METAL,あさき,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
HAPPY SKY,alla turca con passione,NATURAL SOUND,Twin AmadeuS,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,2123,1025,73,3,FULLCOMBO CLEAR,AAA,2019-01-19 08:25
HAPPY SKY,Aurora,TRANCE CORE,Ryu☆,1,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,2493,1218,57,3,FULLCOMBO CLEAR,AAA,2018-12-22 16:52
HAPPY SKY,CaptivAte～浄化～,NOSTALISH REQUIEM,A/I,0,5,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
HAPPY SKY,Catch Me,ACID JAZZ,DJ Yoshitaka feat. ERi,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
HAPPY SKY,double thrash,BATTLE2005,414,1,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,10,2290,1090,110,1,FULLCOMBO CLEAR,AAA,2018-12-22 16:32
HAPPY SKY,EDEN,HYPER J-POP SIX,ＴЁЯＲＡ,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
HAPPY SKY,EMPTY OF THE SKY,E-ROCK,AKIRA YAMAOKA,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
HAPPY SKY,First Resolution,TECHNO RAVE,good-cool,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
HAPPY SKY,garden,SWING WALTZ,青野りえ,1,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,2102,1009,84,3,HARD CLEAR,AAA,2018-12-15 08:49
HAPPY SKY,Get'em up to R.A.V.E,RAVE,Disconation,6,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,2232,1084,64,2,FULLCOMBO CLEAR,AAA,2019-01-05 08:22
HAPPY SKY,HAPPY☆ANGEL,HAPPY HARDCORE,jun with TAHIRIH,1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,2075,1026,23,3,FULLCOMBO CLEAR,AAA,2018-11-24 11:06
HAPPY SKY,I am,CYBER J-ROCK,有沢みはる from BeForU,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
HAPPY SKY,in motion,CLICK HOUSE,Ryu☆,2,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,1291,633,25,0,FULLCOMBO CLEAR,AAA,2019-01-12 08:18
HAPPY SKY,INAZUMA,TRANCE,dj TAKA,2,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2645,1281,83,4,FULLCOMBO CLEAR,AAA,2018-12-30 11:06
HAPPY SKY,LESSON 5,HAPPY EXTREME,Risk Junk feat.Erika Mochizuki,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
HAPPY SKY,Little Little Princess,PUNK OPERA,SHRINE 418,1,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,2722,1305,112,1,FULLCOMBO CLEAR,AAA,2019-02-10 09:11
HAPPY SKY,Love Magic,DRUM'N'BASS,D.J.SWAN,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,1876,893,90,3,FULLCOMBO CLEAR,AAA,2018-12-30 13:15
HAPPY SKY,MOON RACE,FUTURE HOUSE,ELEKTEL,1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,9,1837,891,55,13,FULLCOMBO CLEAR,AAA,2018-12-22 09:05
HAPPY SKY,Pink Rose,HEART,Kiyommy+Seiya,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
HAPPY SKY,PLASMA,SYNTHESIZED TECHNO,Sota Fujimori,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
HAPPY SKY,Pollinosis,HARD DANCE,dj REMO-CON,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
HAPPY SKY,POODLE,EUROBEAT,Y&Co.,3,5,0,0,0,---,CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,2258,1103,52,0,FULLCOMBO CLEAR,AAA,2018-12-30 13:00
HAPPY SKY,rage against usual,DIGI-ROCK,dj TAKA feat.Gt.Shintaro,2,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2745,1294,157,34,CLEAR,AAA,2019-01-05 10:14
HAPPY SKY,SCREAM SQUAD,BREAKCORE,CALF,0,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
HAPPY SKY,Scripted Connection⇒ A mix,TECHNO,DJ MURASAME,3,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2996,1450,96,9,HARD CLEAR,AAA,2019-01-26 09:33
HAPPY SKY,Scripted Connection⇒ H mix,TECHNO,DJ MURASAME,1,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,2406,1148,110,7,HARD CLEAR,AAA,2018-12-22 15:11
